text_id;tweet_cleaned_id;tweet_preprocessed
"#Dirlantas #ETLE #PoldaAceh 

Kombes Pol Muji Ediyanto mengatakan, Electronic Traffic Law Enforcement (ETLE) atau mesin pengintai statis yang saat ini terpasang di sejumlah titik di Banda Aceh akan aktif selama 24 jam
 
https://t.co/4Ke5gmVGeI lewat @serambinews";   kombes pol muji ediyanto mengatakan electronic traffic law enforcement etle atau mesin pengintai statis yang saat ini terpasang di sejumlah titik di banda aceh akan aktif selama  jam  lewat ;['kombes', 'pol', 'muji', 'ediyanto', 'electronic', 'traffic', 'law', 'enforcement', 'etle', 'mesin', 'intai', 'statis', 'pasang', 'titik', 'banda', 'aceh', 'aktif', 'jam']
Polda Metro Canangkan ETLE yang Bisa Deteksi Pengendara Tak Punya SIM https://t.co/16QffwEIVR;polda metro canangkan etle yang bisa deteksi pengendara tak punya sim ;['polda', 'metro', 'canang', 'etle', 'deteksi', 'kendara', 'sim']
"Giat pemantauan arus lalu lintas Kota Pekanbaru dan ETLE, melalui CCTV RTMC Ditlantas Polda Riau.
Selasa (08/11) Malam 

@HumasPoldaRiau @DivHumas_Polri @indo_pol @infoPKU @infoRIAU @NTMCLantasPolri @irsmm_korlantas

#StopPelanggaranStopKecelakaanKeselamatanUntukKemanusiaan https://t.co/aGkAmylDmH";giat pemantauan arus lalu lintas kota pekanbaru dan etle melalui cctv rtmc ditlantas polda riau selasa  malam         ;['giat', 'pantau', 'arus', 'lintas', 'kota', 'pekanbaru', 'etle', 'cctv', 'rtmc', 'ditlantas', 'polda', 'riau', 'selasa', 'malam']
Teknologi tilang ETLE wajib meningkat agar memberikan rasa nyaman bagi masyarakat karena ada tertib hukum dan tertib lalu lintas. https://t.co/0OAMRJKnb8;teknologi tilang etle wajib meningkat agar memberikan rasa nyaman bagi masyarakat karena ada tertib hukum dan tertib lalu lintas ;['teknologi', 'bukti', 'langgar', 'etle', 'wajib', 'tingkat', 'nyaman', 'masyarakat', 'tertib', 'hukum', 'tertib', 'lintas']
Diganti ETLE, Tilang Manual Tidak Lagi Diberlakukan di Manado https://t.co/40GKaf8oiB;diganti etle tilang manual tidak lagi diberlakukan di manado ;['ganti', 'etle', 'bukti', 'langgar', 'manual', 'laku', 'manado']
@1sayapmu 🤣🤣🤣 tilang elektronik sahaja;  tilang elektronik sahaja;['bukti', 'langgar', 'elektronik', 'sahaja']
Tilang Manual Dilarang Kapolri, Polda Metro Jaya Siapkan 10 Unit ETLE Mobile https://t.co/daW8JTlxa1;tilang manual dilarang kapolri polda metro jaya siapkan  unit etle mobile ;['bukti', 'langgar', 'manual', 'larang', 'kapolri', 'polda', 'metro', 'jaya', 'siap', 'unit', 'etle', 'mobile']
"Sosialisasi ETLE &amp; Aplikasi Smart City Banyuasin Dulur Kito

#kapoldasumsel
#poldasumsel
#polresbanyuasin
#kapolresbanyuasin
#quickwinspresisipolresbanyuasin
#satlantaspolresbanyuasin
#lantasbanyuasin
https://t.co/x5dm5kgRWt";sosialisasi etle dan aplikasi smart city banyuasin dulur kito        ;['sosialisasi', 'etle', 'aplikasi', 'smart', 'city', 'banyuasin', 'saudara', 'kito']
@Danangicepunk @arifiensr @ndagels Jd ga sepakat ga bisa tilang elektronik untuk urusan begini. Karena kalo disuruh jalan berarti polisinya yg salah prosedur.;   jd ga sepakat ga bisa tilang elektronik untuk urusan begini karena kalo disuruh jalan berarti polisinya yg salah prosedur;['sepakat', 'bukti', 'langgar', 'elektronik', 'urus', 'suruh', 'jalan', 'polisi', 'salah', 'prosedur']
@ARSIPAJA @TMCPoldaMetro @DivHumas_Polri Lampu merah ko ditrobos, bisa ga nih klo di etilang sepeda nanti suratnya kirim kmn tuh kira2?;   lampu merah ko ditrobos bisa ga nih klo di etilang sepeda nanti suratnya kirim kmn tuh kira;['lampu', 'merah', 'ko', 'ditrobos', 'etilang', 'sepeda', 'surat', 'kirim', 'kmn', 'tuh']
Data gar tidak emnggunakan safety belt yang tercapture kamera Etle https://t.co/IQfqJokWWE;data gar tidak emnggunakan safety belt yang tercapture kamera etle ;['data', 'gar', 'emnggunakan', 'safety', 'belt', 'tercapture', 'kamera', 'etle']
"Giat sambang dan menyampaikan himbauan kamtibmas tentang sosialisasi E-TLE.
#poldasumsel
#polresprabumulih
#kapolresprabumulih
#akbpwitdiardi
#polsekrambangkapaktengah https://t.co/HYk8zRnYEM";giat sambang dan menyampaikan himbauan kamtibmas tentang sosialisasi etle      ;['giat', 'sambang', 'himbauan', 'aman', 'tertib', 'masyarakat', 'sosialisasi', 'etle']
"Lha ini kok plat merah AB 34 B ikutan pakai akrilik hitam segala....
Menghindari tilang elektronik bukan dengan cara mengaburkan nomor plat mobilnya pak pejabat.
Halo @korlantasid bagaimana nih perilaku ASN tersebut? https://t.co/HVB98hbwiM";lha ini kok plat merah ab  b ikutan pakai akrilik hitam segala menghindari tilang elektronik bukan dengan cara mengaburkan nomor plat mobilnya pak pejabat halo  bagaimana nih perilaku asn tersebut ;['lha', 'plat', 'merah', 'ab', 'b', 'ikut', 'pakai', 'akrilik', 'hitam', 'hindar', 'bukti', 'langgar', 'elektronik', 'abur', 'nomor', 'plat', 'mobil', 'jabat', 'halo', 'perilaku', 'asn']
Operasi Zebra Agung, Tilang Elektronik Mulai Diberlakukan https://t.co/LyT3QIGp18;operasi zebra agung tilang elektronik mulai diberlakukan ;['operasi', 'zebra', 'agung', 'bukti', 'langgar', 'elektronik', 'laku']
Ganti plat putih untuk permudah E-Tilang. Udah pada ganti plat putih, balik terapkan tilang manual. 😅;ganti plat putih untuk permudah etilang udah pada ganti plat putih balik terapkan tilang manual ;['ganti', 'plat', 'putih', 'mudah', 'etilang', 'ganti', 'plat', 'putih', 'terap', 'bukti', 'langgar', 'manual']
@gyurger @forkingmyself apa itu kamera etle 🤔;  apa itu kamera etle ;['kamera', 'etle']
@RadioElshinta Faktanya setelah saya cek di internet,yg kena tilang elektronik ternyata mobil yg warna merah,dan heranya kok mobil merah keterangan pemiliknya sama kaya mobil Xenia, padahal saya gak kenal mobil merah itu mobil siapa..!!; faktanya setelah saya cek di internetyg kena tilang elektronik ternyata mobil yg warna merahdan heranya kok mobil merah keterangan pemiliknya sama kaya mobil xenia padahal saya gak kenal mobil merah itu mobil siapa;['fakta', 'cek', 'internetyg', 'kena', 'bukti', 'langgar', 'elektronik', 'mobil', 'warna', 'merahdan', 'hanya', 'mobil', 'merah', 'terang', 'milik', 'kaya', 'mobil', 'xenia', 'kenal', 'mobil', 'merah', 'mobil']
@kapanpulang_teh Biar ga kena Etilang kack🙏; biar ga kena etilang kack;['kena', 'etilang', 'kack']
Uji Coba Pesawat Nirawak ETLE, Polda Jateng Gandeng Asosiasi Pilot Drone https://t.co/VQVHmpieQl;uji coba pesawat nirawak etle polda jateng gandeng asosiasi pilot drone ;['uji', 'coba', 'pesawat', 'nirawak', 'etle', 'polda', 'jateng', 'gandeng', 'asosiasi', 'pilot', 'drone']
Guru Besar UI Puji Instruksi Kapolri soal Tilang Elektronik: Cegah Pungli https://t.co/GPBjtXki7l;guru besar ui puji instruksi kapolri soal tilang elektronik cegah pungli ;['guru', 'ui', 'puji', 'instruksi', 'kapolri', 'bukti', 'langgar', 'elektronik', 'cegah', 'pungut', 'liar']
Solusi Agar Pengendara Tidak Copot Pelat Nomor Hindari ETLE https://t.co/tktTfdB5Un;solusi agar pengendara tidak copot pelat nomor hindari etle ;['solusi', 'kendara', 'copot', 'pelat', 'nomor', 'hindar', 'etle']
Kapolsek Plakat Tinggi IPDA JONI JAMARIS, S.H bersama personil Polres Muba dalam giat Sosialisasi Tilang ETLE (Electronik Traffic Law Enforcement) di Kantor Camat Plakat Tinggi https://t.co/lYESQ36VIS;kapolsek plakat tinggi ipda joni jamaris sh bersama personil polres muba dalam giat sosialisasi tilang etle electronik traffic law enforcement di kantor camat plakat tinggi ;['kapolsek', 'plakat', 'ipda', 'joni', 'jamaris', 'sh', 'personil', 'polres', 'muba', 'giat', 'sosialisasi', 'bukti', 'langgar', 'etle', 'electronik', 'traffic', 'law', 'enforcement', 'kantor', 'camat', 'plakat']
bangkeee kena etilang;bangkee kena etilang;['bangkee', 'kena', 'etilang']
"Ingat ya, ETLE biar warga patuh bukan cari banyak pelanggar aturan lalu lintas

https://t.co/VwXgtzaL5b";ingat ya etle biar warga patuh bukan cari banyak pelanggar aturan lalu lintas ;['iya', 'etle', 'warga', 'patuh', 'cari', 'langgar', 'atur', 'lintas']
"Polda Metro Jaya meluncurkan 11 ETLE Mobile pada hari ini. Kamera ETLE mobile ini terpasang di kendaraan patroli dan mulai beroperasional di Jakarta dan berbagai wilayah penyangga yang termasuk wilayah hukum Polda Metro Jaya.  

Berita selengkapnya: https://t.co/uXFu1yL4uW https://t.co/sMZqakV0hR";polda metro jaya meluncurkan  etle mobile pada hari ini kamera etle mobile ini terpasang di kendaraan patroli dan mulai beroperasional di jakarta dan berbagai wilayah penyangga yang termasuk wilayah hukum polda metro jaya berita selengkapnya  ;['polda', 'metro', 'jaya', 'luncur', 'etle', 'mobile', 'kamera', 'etle', 'mobile', 'pasang', 'kendara', 'patroli', 'operasional', 'jakarta', 'wilayah', 'sangga', 'wilayah', 'hukum', 'polda', 'metro', 'jaya', 'berita', 'lengkap']
Komisioner Kompolnas Sambut Baik dan Apresiasi Kebijakan Kapolri Terkait ETLE https://t.co/QVb11uucPU;komisioner kompolnas sambut baik dan apresiasi kebijakan kapolri terkait etle ;['komisioner', 'kompolnas', 'sambut', 'apresiasi', 'bijak', 'kapolri', 'kait', 'etle']
"Surat Tilang Manual Sudah Tak Digunakan Lagi, Kini Hanya Teguran dan Maksimalkan ETLE
Buku tilang sudah ditarik Kakorlantas dan akan berikan teguran hingga maksimallan elektronik.
https://t.co/vudM9TBNEV";surat tilang manual sudah tak digunakan lagi kini hanya teguran dan maksimalkan etle buku tilang sudah ditarik kakorlantas dan akan berikan teguran hingga maksimallan elektronik ;['surat', 'bukti', 'langgar', 'manual', 'tegur', 'maksimal', 'etle', 'buku', 'bukti', 'langgar', 'tarik', 'kakorlantas', 'tegur', 'maksimallan', 'elektronik']
"Sosialisasi Bhabinkamtibmas bersama 3 Pilar Kelurahan Kedaung Baru.

Bhabinkamtibmas Kelurahan Kedaung Baru, Aiptu Sulaiman sosialisasi tentang Etilang atau Tilang Elektronik kepada warganya, bertempat dikantor Kelurahan Kedaung Baru, Jalan iskandar Muda, Neglasari. https://t.co/wsVENXFglw";sosialisasi bhabinkamtibmas bersama  pilar kelurahan kedaung baru bhabinkamtibmas kelurahan kedaung baru aiptu sulaiman sosialisasi tentang etilang atau tilang elektronik kepada warganya bertempat dikantor kelurahan kedaung baru jalan iskandar muda neglasari ;['sosialisasi', 'bhabinkamtibmas', 'pilar', 'lurah', 'kedaung', 'bhabinkamtibmas', 'lurah', 'kedaung', 'aiptu', 'sulaiman', 'sosialisasi', 'etilang', 'bukti', 'langgar', 'elektronik', 'warga', 'tempat', 'kantor', 'lurah', 'kedaung', 'jalan', 'iskandar', 'muda', 'neglasari']
"Sosialisasi e-TLE Electronic Traffic Law Enforcement (Tilang Elektronik) di Polres Banyuasin
#camatmuaratelang
#Polripresisi
#poldasumsel 
#Kapoldasumsel
#kapolresbanyuasin
#polresbanyuasin 
#Quikwinspresisipolresbanyuasin https://t.co/gGsU9Eyee0";sosialisasi etle electronic traffic law enforcement tilang elektronik di polres banyuasin        ;['sosialisasi', 'etle', 'electronic', 'traffic', 'law', 'enforcement', 'bukti', 'langgar', 'elektronik', 'polres', 'banyuasin']
"@Kejrikapaap @Rajeshumaretiy3 Bhai  Patels ne biju koi nuksaan kari j na sake. Modi bhakti ej badhu khatam karyu che. 

- Farming sector over
- MSME over
- Govt jobs over
- SP stadium renamed to Mudi
- Cooperative no hold badho Tadipar e lai lidho 
- Dummy CM

etle bija koi e kai karvani jaroor j nathi";  bhai patels ne biju koi nuksaan kari j na sake modi bhakti ej badhu khatam karyu che  farming sector over  msme over  govt jobs over  sp stadium renamed to mudi  cooperative no hold badho tadipar e lai lidho  dummy cm etle bija koi e kai karvani jaroor j nathi;['bhai', 'patels', 'biju', 'koi', 'nuksaan', 'kari', 'j', 'na', 'sake', 'modi', 'bhakti', 'ej', 'badhu', 'khatam', 'karyu', 'che', 'farming', 'sector', 'over', 'msme', 'over', 'govt', 'jobs', 'over', 'sp', 'stadium', 'renamed', 'to', 'mud', 'cooperative', 'no', 'hold', 'badho', 'tadipar', 'e', 'lai', 'lidho', 'dummy', 'cm', 'etle', 'bija', 'koi', 'e', 'kai', 'karvani', 'jaroor', 'j', 'nathi']
"#Repost @satuanlalulintasrestrk with @use.repost
・・・
penilangan secara ETLE namun masih sosialisasi, untuk pelaksanaan di bulan NOVEMBER 2022 https://t.co/1LzWtaAZXE";  with  ・・ penilangan secara etle namun masih sosialisasi untuk pelaksanaan di bulan november  ;['with', '', 'tilang', 'etle', 'sosialisasi', 'laksana', 'november']
"@TMCPoldaMetro mau tanya, abis konfirmasi kena tilang etle, bagian pembayaran BRIVA kok belum tersedia ya di halaman terakhir?
atau nanti ada konfirmasi ulang kah via sms/whatsapp?
terima kasih"; mau tanya abis konfirmasi kena tilang etle bagian pembayaran briva kok belum tersedia ya di halaman terakhir atau nanti ada konfirmasi ulang kah via smswhatsapp terima kasih;['habis', 'konfirmasi', 'kena', 'bukti', 'langgar', 'etle', 'bayar', 'briva', 'sedia', 'iya', 'halaman', 'konfirmasi', 'ulang', 'kah', 'via', 'smswhatsapp', 'terima', 'kasih']
#ColtliqEkajaya #Otomotif Jenis Pelanggaran yang Bakal Kena Tilang Elektronik https://t.co/t6Tz3ZqXLH;  jenis pelanggaran yang bakal kena tilang elektronik ;['jenis', 'langgar', 'kena', 'bukti', 'langgar', 'elektronik']
"Ratusan STNK di Kudus Diblokir setelah Terekam ETLE, Ini Sebanya

Selengkapnya klik tautan berikut ini.
#Kudus #STNK #ETLE #Tilangelektronik #Infomuria 

https://t.co/Fb5tRtzSDX";ratusan stnk di kudus diblokir setelah terekam etle ini sebanya selengkapnya klik tautan berikut ini      ;['ratus', 'stnk', 'kudus', 'blokir', 'rekam', 'etle', 'seba', 'lengkap', 'klik', 'taut']
"Tilang Elektronik Simpang Lima Telaga Rekam 500 Ribu Pelanggar Di Semester Pertama 2022

#ETLEGorontalo
#TilangElektronik https://t.co/gEI5gKYJur";tilang elektronik simpang lima telaga rekam  ribu pelanggar di semester pertama    ;['bukti', 'langgar', 'elektronik', 'simpang', 'telaga', 'rekam', 'ribu', 'langgar', 'semester']
Pemberlakuan Tilang ETLE, Polisi Tidak Boleh Lagi Tilang Secara Manual  https://t.co/HGbjWEEm8Y;pemberlakuan tilang etle polisi tidak boleh lagi tilang secara manual ;['laku', 'bukti', 'langgar', 'etle', 'polisi', 'bukti', 'langgar', 'manual']
#BeritaTerkini Polisi Akan Terapkan Tilang ETLE di Kota Padang https://t.co/3II3QHR2eH #news #inforiau #infoterkini #riauinfo; polisi akan terapkan tilang etle di kota padang     ;['polisi', 'terap', 'bukti', 'langgar', 'etle', 'kota', 'padang']
@detikcom Kena etle nggak tuh?; kena etle nggak tuh;['kena', 'etle', 'tuh']
Arek-arek Suroboyo kudu WANI tertib berkendara dan berlalu lintas! Ilingo kepulanganmu dienteni wong omahmu! Budal selamet mulih yo kudu selamet 💪 #TilangElektronik #ETLE #areksuroboyo #suroboyoWANI #WANI #surabaya #cakj1 #cakji;arekarek suroboyo kudu wani tertib berkendara dan berlalu lintas ilingo kepulanganmu dienteni wong omahmu budal selamet mulih yo kudu selamet         ;['arekarek', 'suroboyo', 'wani', 'tertib', 'kendara', 'lintas', 'ilingo', 'pulang', 'enten', 'omahmu', 'budal', 'selamet', 'mulih', 'iya', 'selamet']
@koching_belok Sekarang udah ga boleh ditilang kecuali etle. Aman lah; sekarang udah ga boleh ditilang kecuali etle aman lah;['tilang', 'kecuali', 'etle', 'aman']
"POLRES MUARA ENIM POLDA SUMSEL AKAN PASANG 3 KAMERA ETLE

#Polripresisi
#poldasumsel
#Kapoldasumsel
#polresbanyuasin
#polisibanyuasin
#kapolresbanyuasin
#quickwinspresisipolresbanyuasin https://t.co/LyyvcQJETI";polres muara enim polda sumsel akan pasang  kamera etle        ;['polres', 'muara', 'enim', 'polda', 'sumsel', 'pasang', 'kamera', 'etle']
Tilang Elektronik xixixi;tilang elektronik xixixi;['bukti', 'langgar', 'elektronik', 'tertawa']
Polsek Blahbatuh Sosialisasikan ETLE di Kantor Desa Belega https://t.co/pSgGXQvKr6;polsek blahbatuh sosialisasikan etle di kantor desa belega ;['polsek', 'blahbatuh', 'sosialisasi', 'etle', 'kantor', 'desa', 'bega']
"Info penting Lur!

Sedulur tidak melakukan pelanggaran tetapi mendapatkan surat Tilang ETLE? tidak usah panik Lur! 😁

#Tilang
#ETLE
#SuratTilang
#TilangElektronik
#LaluLintas
#KominfoDIY
#JogjaIstimewa https://t.co/uTBr59fhHH";info penting lur sedulur tidak melakukan pelanggaran tetapi mendapatkan surat tilang etle tidak usah panik lur         ;['informasi', 'lur', 'saudara', 'langgar', 'surat', 'bukti', 'langgar', 'etle', 'panik', 'lur']
Menekan Aksi Pungli Polda Metro Siapkan 10 ETLE Mobile https://t.co/09WWl08Xng;menekan aksi pungli polda metro siapkan  etle mobile ;['tekan', 'aksi', 'pungut', 'liar', 'polda', 'metro', 'siap', 'etle', 'mobile']
"Kamera ETLE di Ambon Awasi Pengendara 24 Jam, Ini Rincian Pelanggaran Lalu Lintas dan Dendanya
 
https://t.co/tAp1y9uP0d lewat @tribunambonnews";kamera etle di ambon awasi pengendara  jam ini rincian pelanggaran lalu lintas dan dendanya  lewat ;['kamera', 'etle', 'ambon', 'awas', 'kendara', 'jam', 'rincian', 'langgar', 'lintas', 'denda']
@piwwashere @catchmeupid Minggu kemarin? Nah etle ini berlaku mulai kapan?;  minggu kemarin nah etle ini berlaku mulai kapan;['minggu', 'kemarin', 'etle', 'laku']
awas aja klo sampe dapet surat konfirmasi tilang lagi gara2 etle nya salah deteksi nopol, nyusahin soalnya harus jauh2 dateng ke polda;awas aja klo sampe dapet surat konfirmasi tilang lagi gara etle nya salah deteksi nopol nyusahin soalnya harus jauh dateng ke polda;['awas', 'surat', 'konfirmasi', 'bukti', 'langgar', 'gara', 'etle', 'nya', 'salah', 'deteksi', 'nopol', 'nyusahin', 'dateng', 'polda']
"Pelayanan E-TLE di Gedung Pelayanan Terpadu Polresta Banyumas dgn bawa surat konfirmasi &amp; STNK kendaraan
Menuju Banyumas zero pelanggaran lalu lintas
.
@poldajateng_ 
@DivHumas_Polri 
@Polresta_Bms 
#banyumas #purwokerto #polrestabanyumasbebatiran #polrestabanyumas #polripresisi https://t.co/67YnJRSfet";pelayanan etle di gedung pelayanan terpadu polresta banyumas dgn bawa surat konfirmasi dan stnk kendaraan menuju banyumas zero pelanggaran lalu lintas          ;['layan', 'etle', 'gedung', 'layan', 'padu', 'polresta', 'banyumas', 'bawa', 'surat', 'konfirmasi', 'stnk', 'kendara', 'banyumas', 'zero', 'langgar', 'lintas']
@detikcom Beginilah kalo etle cmn utk ngincer mobil ya motor mana takut apalagi udah gerombolan. Makanya kasih denda lebih besar utk motor biar pada kapok.; beginilah kalo etle cmn utk ngincer mobil ya motor mana takut apalagi udah gerombolan makanya kasih denda lebih besar utk motor biar pada kapok;['etle', 'cmn', 'ngincer', 'mobil', 'iya', 'motor', 'takut', 'gerombol', 'kasih', 'denda', 'motor', 'kapok']
Polisi Kembangkan Kamera ETLE Bisa Deteksi Pengendara Tak Miliki SIM #ETLE #SIM https://t.co/EcRWf6Nqyt;polisi kembangkan kamera etle bisa deteksi pengendara tak miliki sim   ;['polisi', 'kembang', 'kamera', 'etle', 'deteksi', 'kendara', 'milik', 'sim']
@linxlunx Mungkin karena polisi sudah malas nilang karena ada etle.. Mereka merasa aman nunggu di tengah prapatan; mungkin karena polisi sudah malas nilang karena ada etle mereka merasa aman nunggu di tengah prapatan;['polisi', 'malas', 'tilang', 'etle', 'aman', 'nunggu', 'prapatan']
Hari Ketiga Operasi Lilin: 5.989 Kendaraan Terjaring ETLE dan 409 Kasus Laka Lantas https://t.co/yYqaEirIcS;hari ketiga operasi lilin  kendaraan terjaring etle dan  kasus laka lantas ;['tiga', 'operasi', 'lilin', 'kendara', 'jaring', 'etle', 'celaka', 'lantas']
Giat himbauan Keselamatan Berlalu Lintas serta Sosialisasi Aplikasi Etilang Dan Smart City Lahat Dulur Kito . https://t.co/ukN633KGwd;giat himbauan keselamatan berlalu lintas serta sosialisasi aplikasi etilang dan smart city lahat dulur kito  ;['giat', 'himbauan', 'selamat', 'lintas', 'sosialisasi', 'aplikasi', 'etilang', 'smart', 'city', 'lahat', 'saudara', 'kito']
